content;label
Service technique ville oger. Ah Bonjour Pauline, votre service oui Bonjour. En fait. Récemment j'ai j'ai fait une déclaration de dégâts des eaux oui et donc on m'a rappelé hier en fait en me disant que le monsieur du dessus e allaient être rappelé pour convenir d'un rendez-vous avec l'énergie pour constater justement les dégâts. Avoir dans la tuyauterie et qu'est-ce qui se passe? Eh suite à ça, on m'a dit de d'aller le voir pour faire un constat de dégât des eaux tout à fait pour faire la déclaration ensemble. Oui, mais du coup, on fait comment ça se passe ce papier là je dois lui dire de de sel, fournir comment ça se passe quand c'est moi, c'est la 1ère fois que je fais ça, alors je vais vous aider avant ça, je vais prendre votre nom, Madame, votre adresse, s'il vous plaît nuit donc c'est Madame Loire au 5, rue de la deuxième bébé appartement, tu serais d'accord? Le marché est président. Merci beaucoup, Madame le téléphone, c'était amusant par 08 47 47 oui c'est bien ça et votre adresse mail, Madame lueur s'il vous plaît alors c'est vrai AL point Loire arobasehotmail.fr. Je vous remercie Madame loi. Donc effectivement donc vous m'appeler pour le l'infiltration vous pour savoir effectivement que ce qu'il faut faire pour le la déclaration pour votre assurance ment bain dans un premier temps, est-ce que vous avez contacté la l'assurance de votre de votre logement? Eh Ben non, pas du tout en fait, comme je vous dis moi on m'a juste dit de d'aller voir le voisin du dessus pour lui dire de faire un constat des dégâts des eaux. Normal il faut contacter votre assurance Madame Loire e ils vont vous donner un constat. Il sera simplement à remplir avec le voisin au-dessus. Madame y aura une partie e, à vous de remplir et une partie au locataire au dessus. D'accord, tout simplement. Et effectivement, il faut que le locataire au dessus de nous contact pour qu'on puisse venir e pour que pour qu'un plombier pas pu venir pour faire les réparations ont recherché la fuite et faire les réparations. Madame loi et après? Pour les dégâts, les dégâts occasionnés chez vous, c'est là que votre assurance va prendre en charge un peu pour ça qu'il faut faire un constat. D'accord c'est clair mots mais je comprends pas parce que moi l'appartement ne m'appartient pas de montrer que j'ai c'est un CD dégâts qui ont été causés par la fuite au dessus donc nous on va venir réparer la fuite mais après on vous payé une assurance justement pour ce type de problème de ce type de type de sinistre donc ça fait partie de votre de votre assurance habitation Madame Ah bon je croyais que c'était forcément ville j'ai qui est en charge des? 22 réparation des dégâts dont on va prendre en charge effectivement la réparation de la fuite on va réparer la fuite chez le local nos voisins peux-tu m'appeler déco les dégâts occasionnés c'est votre assurance Madame. Ah bon, d'accord? Donc c'est à moi de d'appeler mon assurance pour leur demander donc le papier de bain legolas. Le constat à la rue vont certainement vous demander si la fuite est réparée chez le locataire au dessus là il faut ce qu'il faut s'orienter vers le le voisin au dessus. S'il a eu d'intervention ou pas. ;couverture étanchéité
Technique, vierge, Amandine à votre écoute, Bonjour oui, Bonjour Madame, je me permet de vous appeler je voudrais faire part d'un d'un souci alors j'ai peut être vous donner mon nom pour regarder dans mon dossier. J'ai déjà appelé s'il vous plaît e alors c'est poj où Paris et Fabienne donc p à ISUPOGY Fabienne à faches thumesnil j'ai un téléphone qui se termine par 15656 5 06 13 21 oui c'est ça c'est moi. Avez-vous une adresse mail à nous confirmer s'il vous plaît? Madame? Louis bougie Fabienne arobasegmail.com, je vous remercie. Que puis-je faire pour vous? Alors en fait, j'ai déjà signalé, vous devriez retrouver dans l'historique des interventions e au niveau des chéneaux e qui sont à l'arrière du de logements donc pour tous les logements de ma ruche. En fait, moi je suis ou 3 mais y a, il y a les voisins, il y a de l'eau qui stagne parce que les chiots, les chéneaux sont obstrués et la pente n'est pas suffisante. J'ai déjà appelé pour signaler il y a déjà quelqu'un qui est intervenue, sauf que là ça recommence. Hello est en train de. De pourrir entre guillemets, et on a une mauvaise odeur, donc je voulais le re signaler donc il y a un bouchon probablement au niveau de la toiture. Un oui, oui, oui dans les chez nous en fait c'est pas, c'est un bouchon mais en plus je pense qu'il y a une malfaçon depuis le départ, la pente n'est pas suffisante donc l'eau stagne et Ben ça devient dégoûtant en fait. Exact, c'est l'expérience de votre logement, non? Le derrière derrière le logement, ouais mais vous voyez pas dans l'historique parce qu'ils sont déjà intervenus alors maintenant j'ai rien du tout, alors j'aimerais que ça n'a pas été créé sur e un autre non étendu non qu'ils soient polis et Auger y soit pays. Eh Ben je suis Fabienne by Fabienne. Ouais, ouais, je vous invite à patienter Madame, je reviens vers, oui, je pense dans Paris, oui. Background. Mais de rien cgu.                     M veillée séjour remercier d'avoir patienté tout compris. J'ai transmis auprès du chargé de patrimoine, monsieur caltagirone, pour qu'il puisse demander une société à Madame d'accord bah c'est super. Merci beaucoup. Bonne journée, bonne journée à vous également au revoir au revoir Madame pays. ;couverture étanchéité
Service technique, ville jabot jour Pauline autres services. Oui Bonjour Madame. Depuis ce matin, nous n'avons plus téléviseur, nous n'avons plus de chaînes d'accord, on va regarder ça tout de suite Madame y alors je prend le vêtement un prénom alors c'est herbo. Marie-Jeanne Lacroix sera le bérenger à Croix. Merci alors quel est votre regarder s'il n'y avait pas une photo transformateur? Quelques fois que je verrai d'ouvriers, il y a personne, mais quand on va regarder Madame, je vais prendre votre adresse, s'il vous plaît, 3 sera le bérenger accroît. Merci. Pouvez-vous me communiquer un numéro de téléphone? Oui le 03 20 27 63 48. Merci donc si j'ai bien compris, a plus du tout de télévision a pu tout. Démarre que le câble était de l'existant. E? Background. Est-ce déjà arrivé la semaine dernière? Mais il y avait une panneau transformateur, gros transformateurs et l'ouvrier a dit, bah je vais remettre la télé puis immédiatement a été reniée ici, je ne vois personne et ce matin, à 10h, j'ai voulu regarder les informations. Comme d'habitude, pas téléviseur et maintenant je viens de l'allumer, pas de téléviseur non plus. D'accord, je vais en faire part tout de suite au niveau du prestataire, on est déjà informé Madame R beau mec, vous êtes déjà vu? Il est locataire, nous ont appelé, c'est en cours, Madame. ;Antenne
Tecnologia, Bonjour Céline à votre écoute, oui Bonjour je vous appelle parce que tu habites au 26340, boulevard add premier à avoir d'eau chaude, d'accord, alors j accède au dossier. Donnez-moi votre nom et prénom background-color. Je vous remercie votre adresse monsieur flash back 26 sur 43 boulevard Albert premier à Villeneuve-d'Ascq. D'accord et enfin votre numéro de téléphone et adresse mail. Appeler 0646. E et amp, e 10 e moi, j'en ai un qui finit par é 20351. Ouais c'est ça, c'est ça. Voilà Eh mon adresse mail c'est pas et zéro 9 arobasegmail.com. Je vous remercie, je regarde du coup, donc vous m'avez dit que vous n'aviez pas d'eau chaude hein, c'est ça d'accord? Alors je vais effectivement qu'on a été contacté notamment par d'autres locataires, donc on a déjà été informé e? La demande a été transmise à la société GDF Suez énergie pour qu'il puisse intervenir directement au niveau de la. La chaufferie pardon, d'accord, donc là c'est en cours rassurez vous c'est c'est juste après le temps qu'il intervienne et qui puisse faire la remise en service. Ok très bien bon Ben je vous remercie beaucoup, mais c'est moi, je vous remercie de votre appel bonne journée au revoir monsieur.  ;chaufferie
Déjà bouchon, Karine à votre service oui, Bonjour je me permets de t'appeler, je suis fils à monsieur Da Silva pour Joachim. Qui réside au 22 sur interrogé Prévert à Roubaix, oui, je me permets de vous appeler parce que le la fin, on a un gros souci, est que l'ascenseur. Moi même la semaine dernière, le week-end dernier, je je suis resté coincé dans l'ascenseur pendant une demi-heure. Dernièrement, il y a un autre locataire et c'est quoi c? Est bien de montrer que l'ascenseur et il a déconné sur le coup. Il a dit que les médecins en route, mais je vois que pour le prendre l'ascenseur, il est très récurrent, d'accord, il fonctionne, mais c'est difficile de surmonter. Il tombe régulièrement en panne, d'accord. Alors alors alors c'est à quelle adresse exactement monsieur noirmont? Paris devrait au 22 121. D'accord alors un instant je reprends le dossier de votre papa j'ai un téléphone qui se termine bien par 79 et 10 oui c'est ça d'accord mais je n'ai pas d'adresse mail dans le dossier noi? Oui, d'accord, très bien alors, donc je vais regarder si on a été averti l'instant. Chauve-souris, c'est quoi ce week-end dernier samedi dernier? Oui et Ben je suis ta sœur, bah du coup je vais dire, après ça c'est, j'ai mon papa qu'il y avait une voisine qui était resté coincé dans l'ascenseur. Exupéry déménager là on part choses rephaïm suis bloqué sur appui sur les autres boutons, c'est à débloquer la sim et descendu. Et oui, c'est quoi ce premier étage? Il est aujourd'hui bien sûr descendre au rez-de-chaussée où monsieur augmenter jusqu à mon papa, il a 80 ans, il peut pas inventer dans la surface. Et bien sûr, hein, donc il peut importe, il se bloque à n'importe quel étage. Peu importe que voilà, je suis monté l'autre jour, il est retourné héritage, dire que je me sens trop coincée entre les 2 étages. Du coup j'ai fait preuve de patience. J'ai appelé le service technique et j'ai appelé au Japon, la Russie, la, oui tu t'affiche, j'écoute sexy sa venue au bout d'une demi heure. Jeux recouvert? ;ascenseur
Service technique ville au jard Bonjour Céline à votre écoute oui Bonjour Madame excusez-moi de vous déranger voilà je vous téléphone comme chaque année parce que bon Eh chaque fois on a toujours le même problème Ed qu'il pleut les kabyles sont inondées et là moi encore une fois la cavale et inondé e il y avait des travaux d'assainissement qui aurait dû être fait ça jamais été fait alors de cette là-bas on a encore une fois demander d'accord alors j accède au dossier donnez-moi votre nom et prénom alors Ben d'étudier 1000? Je vous remercie de votre adresse et Ben barka alors c'est 251 rue Blaise, Pascal line, d'accord et enfin votre numéro de téléphone et adresse mail s'il vous plaît. Alors c'est 06 51 15 95 89. Une adresse mail alors, c'est John point 59 arobase hotmail point fr j'ai vous remercie même Ben Bekhti. Je regarde donc pour la cave c'est bien collective même pardon? C'est une cave collective. C'est à dire. Si votre cave où individuel ou c'est pour tous les locataires maison, hein? D'accord? Donc c'est bien une cave individuelle. On est d'accord? Voilà alors Danielle. Normalement, il y avait e nous dit toujours qu'il y a des problèmes, des comment je vais dire ça, qu'il y a des des travaux d'assainissement qui doit être fait et en fin de compte, on a le même je te dis dès qu'il Yad, plus d'orage y a eut été plus d'orage, ça et hop tout là, tout le monde par en dessous, c'est ma voisine, elle a le même problème, elle va sûrement vous appelez. Oui, Bonsoir, c'est effectivement on verra bien le visage de son appel donc à moi. Concernant votre câble je préviens la société 1000 et le chargé de patrimoine, ce qu'ils vont faire. Du coup le nécessaire pour Ben. Pour eux, le l'inondation dans votre cave, donc j'envoie les informations immédiatement. Tout ce que vous m'avez dit, d'accord, d'accord, donc là je vais sûrement avec le contacter par la société. Tout à fait oui, mais seulement par la société, soit par le chargé de patrimoine. Et oui par contre, est-ce que vous pouvez noter dans le dossier dessus comme j'ai un problème de diction? ;Assainissement
Service technique, biologie, Bonjour Valentina, votre écoute au oui, Bonjour Madame, je vais pas venir, nous appelons ça, c'est parce que je. J'avais déjà appelé la semaine dernière et je suis passé près de mon agence vie logia près de chez moi et en fait on a un problème avec la, la télé, l'antenne ne fonctionne plus et apparemment c'est un problème technique de chez vous mais ça fait déjà 2 semaines que j'ai pas de télé. D'accord, okay, bon, on va refaire le point ensemble. Vous pourriez me donner votre nom, prénom, Madame Thibaut et donc c'est Mademoiselle bagel où Mélissa 8 sur 522€ Sarah Villeneuve-d'Ascq mon adresse mail c'est Mélissa avec 3I Ball gilou arobase hotmail.fr et mon numéro de téléphone. 06 50 21 71 17. C'est parfait merci Madame Aguilera alors donc vous avez une panne d'antenne donc ce serait collection c'est bien ça Ben écoutez apparemment j'ai appelé on m'a dit qu'il YA plusieurs personnes qui l'ont appelé. Mais ça fait 2 semaines qu'on est santé, les courses, d'accord et effectivement é toujours pas de solution vous avez pas vu le technicien venir? Ah Ben non, on va pas, on n'a pas contacté, donc Eh je reste la journée chez moi exprès, mais on m'a pas contacté pour un rendez-vous ni rien et Ben c'est embêtant quoi, son télé d'accord et du coup vous avez un seul branchement dans la maison ou 2 on en a un seul dans le salon, d'accord okay donc effectivement il n'y a pas de ya pas d'autre possibilité, je suis en train de regarder parce que je vois effectivement qu'il y avait eu d'autres appels de locataire. On a tout à l'heure, ça date de quand ça date du 22 fin et depuis vous vous n'avez pas vu, effectivement, améliora, n'ont rien vu du tout. Non, d'accord, okay? Bon, je vais faire le nécessaire, je vais renvoyer de nouveau un message à la société Numéricable pour qu'il puisse intervenir au niveau de l'antenne d'accord parce que c'est votre collègue qui avait renvoyé un mail, voilà, j'ai à ce jour on a toujours rien quoi. C'est pour ça que je fais le nécessaire de mon côté je préviens de suite que ça fait bien 2 semaines que vous n'avez plus d'antennes pour vous et le technicien puisse intervenir directement sur la lanterne. D'accord et du coup, comme c'est collectif, c'est à dire, c'est. Ils vont venir, je suis, chaque personne, c'est gênant. Ils viennent directement sur sur les antennes, donc on fait comme ça soit sur les toits où là l'antenne installée il vienne réparer. Et après? Effectivement Ben de nouveau, les personnes récupérons la télé, d'accord e après, enfin, je vous avoues que je n'ai pas encore testé le la télé. Est-ce que vous pensez? Mais il aurait signalé si ça aurait été fait e enfant, pas forcément. En fait, ils interviennent après vous voyez que c'est solutionner donc ils viennent pas frapper à votre porte pour dire on est passé. En fait, non, envoie le bon d'intervention. Ils interviennent sur site en partie commune et après? Effectivement, la panne est enfin voilà pas la peine. Réparer, d'accord, okay. Voilà qui est clair pour vous? Oui, Ben, si vous faites l'essai, moins c'est transmis à Numéricable, d'accord, Ben et aussi Madame. J'avais une note aussi question, mais bien ça en fait, ça fait 2 ans que j'ai emménagé ici ouais et le souci, c'est que l'interphone j'avais déjà e et je suis déjà venu plusieurs fois parce qu'en fait l'interphone c'est collectif, qu'on nous appelle d'en bas, on n'entend pas la personne mais des fois on nous a des personnes qu'on connaît pas. Oui est-ce que vos voisins sont également impactés par l'interphone? Bah oui, je ne vais pas oui c'est c'est tout le monde, c'était collectif. D'accord okay. Bah je vais regarder ce qui était noté parce que je regarde le mois de janvier alors il YA un bon de commande. Eh Ben ça a été fait le 23 mai. Ok donc il YA un bon de commande qui a été passée le 23 mai à la société et logiste donc à priori ils ont dû e ils ont dû intervenir où ils vont intervenir pour Ben pour l'interphone c'était des dysfonctionnements d'interphone n'entendent pas. Effectivement vous n'entendez pas y avoir là ouais euh donc normalement c'est c'est réglé Ben écoutez moi j'ai bien j'ai bien en retour. De réception de travaux, donc logistique a dû intervenir. Ben je sais pas. Vous avez vérifié depuis, ou pas? Ah non, vous n'en a pas vérifié, mais Eh Ben écoutez, on va, on va regarder, ouais, je vous invite à tester si au besoin ça ne fonctionne pas. Vous pouvez nous renvoyer la demande directement via votre espace locataire, on verra. La demande au chargé de patrimoine d'accord Ben je vous remercie Madame avec plaisir Madame baguette. Bonne journée avons également merci de votre appel, merci.  ;Antenne
Technique vélo j'ai à Bonjour Pauline votre service oui Bonjour Madame je suis monsieur Coulibaly, je vous donne mon numéro de dossier aller si je vous aime, je vous en prie, c'est le 12. 65? Soixante-et-onze 80. Tiret 83. Et votre adresse, monsieur Coulibaly, c'est parti, 2 rue delezenne à Roubaix. D'accord, le téléphone se termine bien par 79, 60 et un. C'est bien c'est maman donc je vous remercie, je vous écoute monsieur. Voilà je vous appelle parce que ça fait quand même des mois dernier si vous voulez derrière la fenêtre, je suis au rez-de-chaussée un oui, les hommes ont poussé parce que ça arrive au niveau de la fenêtre qui avait envoyé des photos. Ben comment vous avez réussi mais elles ne viennent jamais coupé, ils viennent devant écoute mais derrière l'amour, ce n'est plus possible. Trouver des chalets à sec dès que j'ouvre la fenêtre. Oui, Ben je vois pourquoi oui, je veux tout le temps et ça pousse et ça pour ça arriver jusqu à la hauteur de la fenêtre. Ah oui, d'accord donc c'est vraiment très bien. J'aime beaucoup d'endroits, je vais rentrer aujourd'hui viennent nettoyer parce que c'est pas possible avant 2 fois on me dit qu'ils n'ont pas la clé pour rentrer là Ben moi j'ai pas de clé aussi donc à se débrouiller oui donc c'est bien c'est pas bien de faire ça monsieur Coulibaly bah écoutez, je vais relancer votre demande tout de suite auprès de notre chargé de patrimoine pour que vous ayez un passage rapidement. Monsieur jardinier, bien que ça arrive à la hauteur de votre auto, bah c'est mieux quand même pas possible donc je peux ouvrir ma fenêtre désert. Cette grande, l'échelle vienne festival dedans, il YA des odeurs. Bon d'accord, je comprends, mais je vous rassure le message et laissez monsieur Coulibaly baco okay, entendu Madame donc je vous remercie beaucoup de rires. Bonne journée à vous aussi au revoir monsieur.  ;espaces verts
Oui, technique clochette. J'ai envie d'aventure, que puis-je faire pour vous? Bonjour Madame, je vous appelle en fait, voilà, on a un problème avec l'eau chaude, mais je sais plus, il faut que je passe par vous par indirectement par le Vista. C'est-à-dire même que vous avez un problème d'eau chaude. Ben couillon a un client a pu se reprendre. Une douche, ça peut devenir super bouillant et donc si ça tient classé euh on peut être plusieurs heures sans avoir d'eau chaude. Vous pouvez rester plusieurs heures sans avoir d'eau chaude. C'est ça? Voilà voilà bon, Ben comme la Ben, si on veut d'eau chaude, on est obligé de vraiment pour toucher le bas là robinetterie à fond sur le show et je voulais Limited, d'accord, bah je vais prendre votre nom, votre adresse, votre numéro de téléphone alors c'est au nom de beau temps de Harry. Oui Francesco, d'accord, votre adresse et votre numéro de téléphone alors c'est 75 sur 5 avenue Kennedy. Oui, votre numéro de téléphone, on dit de moi. T'as changé ton numéro à vie logia ou encore l'ancien? Je crois que c'est encore l'ancien alors. C 0684 28, 02 à manger 06 82. Ah oui là c'est le mien, je croyais que vous demander le lac vous aviez une adresse mail à Moïse n'a pas donné d'accord donc vous me dites que les problèmes d'eau chaude, donc c'est surtout les robinets e oui, d'accord je vérifie mais c'est comme ça. Depuis 1900, le chauffage collectif depuis samedi d'accord mais c'est un problème qui impactent également les autres locataires ou c'est simplement chez vous. Je ne sais pas du tout, c'est pas je vais regarder si on a déjà une une demande, mais c'est pas la première fois que ça nous fait. D'accord donc elle est dur. Arrivé chez vous, hein? C'est ça? Oui voilà ou comme je vous ai dit par moment, on a pas du tout. Donc on a, on a une petite fille de 2 ans, c'est un peu problématique parce que quand il sous la douche ou plusieurs fois, ça oui, Ben elle a eu un seul coup. Elle était bien casse ******* c'est devenu brûlant. Noi pas de choses alors, l'eau chaude n'est pas Constantin, voilà, c'est ça.  Et bien moi, j'en vois tout de suite une demande auprès de la société aliens pour qu'elle puisse intervenir au plus vite. Ma boutade, Harry, d'accord, voilà je vous envoie ouais, merci beaucoup Madame Ben voilà, merci au revoir souhaite une excellente journée en enfer à vous aussi au revoir.  ;chaufferie
Service technique, vélo, jardin Diamond chaud. Que puis-je pour vous? Oui, Bonjour Madame, est-ce que vous déranger? J'avais quand ce weekend concernant un gros problème e? En fait, on est envahi de Red souris dans mon établissement et ulla, je viens d'avoir un passé é devant moi. En fait e même mon voisin c'est pareil e quand il va à la CAF, Ben il passe devant lui donc c'est vraiment je les entendais en fait moi je suis au premier saouler longtemps brouillés depuis mon vide ordure donc c'est vraiment Eh très gênant et puis oui je comprends. J'ai peur de tout ça, donc déjà c'est très sale. Oui et là la porte de D poubelle était ouverte et j'en ai vu 2 passé au roindefo vraiment fait intervenir assez rapidement parce que c'est sûr que je prends les coordonnées de Madame votre nom, habillez-vous vérifier que oui. Pierre Jessica, habitant le sud sur 2 rue Henri, prévu à mon sens parole merci, on peut toujours vous joindre sur le portable qui se termine par 2 zéro et 25, c'est ça, c'est bien merci j'ai également une adresse e-mail sur le dossier, vous pouvez me la confirmer s'il vous plaît, alors moi je jette tiret du 6 Rudy. Arobase live point fr très bien. Vous m'indiquer donc si j'ai bien compris la présence de rats et de souris donc e uh mountjoy elle Ben on les entend dans le local poubelle e la dernière semaine dernière e vous m'entendez de la porte des compteurs donc e ils étaient derrière et là je vous dit je veux faire l'instant. La porte des poubelles étaient ouvertes et j'en ai vu de passer là d'accord donc c'est chic Madame rypien donc effectivement vous nous avez contactés pour le signaler, on a on a on a envoyé un bon d'intervention directement à la société ISR qui interviennent. Super et vraiment, est-ce que la société n'est pas encore intervenue en un instant? Alors?    Oui, Bonjour, monsieur qui sort les poubelles parce qu'elle porte un bah oui. Répète-moi rigolo pour lui. C'est possible et c'est dans le local à poubelles, dans le local à poubelle. Ouais, je vais avoir mon vide ordure et là je vous dis la porte de gauche étaient e, ouverte et là je viens d'avoir 2 e, de passer donc et mon voisin m'a dire que pareil quand il est descendu à la cave, qui ont été passés de haut ou je comprends, ça doit être désagréable. Oui moi aussi, moi, ça me dégoûté vraiment. J'ai vraiment besoin d'une part mais on fait comme ça au premier, j'ai peur que ce soit grave pour enfin voilà, je comprends, Madame, en tout cas j'ai réitéré la demande, j'ai envoyé à mon bureau. Fonction directement pour la société icf. Un super. Une fois qu'il a interviennent, vous nous prévenez comment ça se passe alors normalement? En fait, il intervient dans le bâtiment. Vous avez un avis sur un affichage en partie commune avec la date d'intervention d'accord, d'accord, c'est comme j'ai mon fils qui a encore qui a peur et du coup qu'il peut, je comprends, je suis d'accord. Je comprends que votre fils a fait peur, je suis tout à fait e assez désagréable, je comprends mais bah oui bah désolé en tout cas donc j'avais en fait que le nécessaire a bien été effectué pour ma bien d'accord bon Ben super merci beaucoup Bonjour merci de me rappeler journée merci de votre appel. Enfin un vrai pied.  ;désinsectisation/dératisation
Salut, j'ai le jeu, Bonjour Amandine à votre écoute, oui, Bonjour Madame e? Je voulais juste signaler faire un signalement fait les tailleurs de haies, son passé hein donc c'est la semaine. Ils nous ont bien taillé et par contre ils ont laissé un gros monde de feuillage de tête et sur le bain à côté de mon trottoir, ils ont pas ramasser. D'accord, bon, j'aime beaucoup d excusés. Bah oui, bien sûr, je comprends, on va faire le nécessaire, je vais prendre votre nom, prénom, Madame s'il vous plaît. Pardon j'ai pas entendu excusez-moi j'ai j'ai reprendre vos coordonnées, je vous écoute arrêter R à RI et votre prénom à Milan à Mir, merci, vous résidez à quelle adresse Madame Paris? Euh, au 56, rue robert-schuman, à Roubaix, à Roubaix. Parce que je vous remercie alors dans votre dossier, j'ai un numéro de téléphone qui se termine. 18628 5 garc donc les ouvriers ont nié, mais cependant ont laissé faire avec ce que tu me les déchets verts, je t'entends pleurer. Viens, viens leur dire que votre arrière comme ça, elle va pas ce soir, l'excuser, moi hein, allez jouer recommandables vais répéter ce que vous venez de dire, excusez-moi, je voudrais pas entendu vous me disiez que effectivement, les ouvriers avaient laissé les déchets verts suite au taillage di voilà, voilà, ils ont ramassé un. Pourtant j'avais vu le ballet tout mais il y a une grande partie, convient de constater mon mari et moi on dit, Ben ça, qu'est-ce qu'ils ont fait avec ilona, je les avais vu pour ton moment, vous avez taillé, je voyais cuire la pizza, deuxième qui passait pour ramasser mais il a une grosse partie qu'il n'avait pas oublié à mon avis donc je l'ai oublié. ;espaces verts
 ;espaces verts
Avis technique, David, Bonjour, Bonjour je suis e essayant de chez vous, je vous donne mes coordonnées s'il vous plaît, j'ai écrit chez tof. C'est écrit qu heureux TCHECOV oui Nicole, j'habite au 24 av de la paix. Oui à tremblay-en-france, oui c'est ça alors oui j'ai un portable qui termine par 80608 sexe à 06 03 07 86 08 mail address no na pas changé. Non ce n point chertoff arobaselaposte.net que puis-je faire pour vous Madame Ben je voulais vous signaler que j'ai déjà appelé en fait je pour l'ascenseur là sa sœur un père ne fonctionne pas d'accord alors je vérifie ça effectivement que j'avais appelé hier ouais Ben écoutez je fais une relance de nouveau de auprès de la souris t'amuse Madame bon bah d'accord je te remercie l'ascenseur Inter vous m'avez bien. Fr, oui, nous voulons le faire fonctionner, d'accord? Appareil.  Un père? Voilà ouais. Très bien Madame, j'ai bien pris note de transmission immédiatement auprès de l'ascenseur, il sortit sain, merci monsieur, au revoir ciao et merci pour votre rappel Madame, au revoir derrière voir. ;ascenseur
Plus la vie technique David, Bonjour, oui, Bonjour monsieur, excusez-moi de vous déranger voilà je vous appelle parce qu'en fait il y a 48h, on a subi une tempête ici sur Tourcoing enfaite j'avais toute la gouttière du bâtiment qui ce qui a été arraché. Oui donc en fait les eaux quand il pleut en fait maintenant ça tombe librement e à travers le prénom Madame oui Madame schrevel SCHREVE 2 l Julie merci donc l'adresse au 43 sur 31 rue de oyer à Tourcoing. Merci votre portable termine par 46460. C'est bien ça? L'adresse mail, impatience et où d'accord? Alors c'est toute la gouttière du bâtiment qui tombait. Oui, on voit. C'est en fait, ça a été arrachée par le vent et e et en fait, quand on moi, quand je regarde par ma fenêtre de chambre, en fait, c'est arracher du quatrième jusqu'à haras du premier. En fait, c'est arracher du quatrième au deuxième, c'est le tuyau descente. Oui, Ben tout a été arrachée en fait par la tempête. Les attachés sont cassées e il manque des attaches et en fait les gouttes. La gouttière est tombé dans le jardin d'un propriétaire d'un d'un monsieur qui habite à côté. En fait, d'accord de décente est tombé. Mec? D'orage.  Le jardin. Du voisin, écoutez Madame, j'ai bien pris note de votre demande transmise sans frais du syndic, hein? D'accord, je vous remercie monsieur, je vous en prie, je vous remercie pour votre appel. Je vous souhaite une bonne journée, Madame vous en prie également bon courage, merci monsieur, au revoir.  ;couverture étanchéité
Nous avons invité David, Bonjour oui, Bonjour, j'appelle pour signaler e je n'ai plus d'eau chaude dans mon chez moi depuis hier. Oui alors votre nom, prénom et adresse. Le nom, c'est aussi un art s comme Sophie. IA? M, comme Nadine ARDD de Daniel. Le prénom, c'est flore. À l'autre, votre portable termine par 8990, oui, l'adresse, mais n'a pas changé, non? Mon adresse mail n'a pas changé très bien. Alors effectivement, Madame, j'ai bien eu plusieurs demandes concernant une absence d'eau chaude depuis hier sur votre secteur, donc à une demande qui a été transmis au prestataire. D'accord, il faut intervenir. Il faut patienter, hein. Vous savez, quand est-ce qu'ils vont ils interviendront, bah normalement, ils vont intervenir dans la journée, maintenant ça va être rétabli dans la journée. D'accord, okay, ça marche. Merci Madame. Bonne journée, au revoir, au revoir.  ;chaufferie
