content,label
Bonjour Il y a quelques temps j ai eu des blattes dans mon appartement un locataire l a indiqué au syndic et depuis il y a des affiches un peu partout qu une société va passer et qu il y a obligation d ouvrir . Or je précise qu il n y a plus d insectes depuis plusieurs semaines ni dans les parties communes ni dans les appartements mes voisins ne vont pas ouvrir . A t on obligation d ouvrir à cette société Peut on refuser pour le motif que l on travaille et que personne n est présent pour ouvrir la porte Merci de votre réponse Bonne journée,désinsectisation/dératisation
Bonjour Si vous avez eu des blattes et si les voisins en ont eu elles n ont pas disparu par miracle et il yu a des oeufs un peu partout. Ne pas traiter de manière général est juste contre productif et l argument de je travaille habituel est facile.,désinsectisation/dératisation
Vous avez toujours le droit de ne pas ouvrir pour le motif qui vous convient absence ou même volonté de claquer votre porte au nez de la société votre domicile est le vôtre et vous y êtes maître. Cependant Ribould a raison si la société revient c est pour être sûr que l infestation ne se manifestera plus. Vous pouvez donc tenter un arrangement pour que la société vienne au moment de vos disponibilités tout en comprenant bien que si vous n en trouvez pas vous serez à un moment ou un autre forcé d ouvrir ne serait ce que si l infestation ne s arrange pas oui j ai compris qu il n y a plus rien mais ces bêtes là sont coriaces la copropriété peut vous mettre au tribunal et demander des dommages et intérêts pour vous forcer à ouvrir votre domicile à cette société pour traiter le problème.,désinsectisation/dératisation
et vous risquez aussi plusieurs choses vous mettre à dos les autres résidents car s il subsiste des bêtes on vous accuseras quand vous demanderez quelque chose pour vous vous risquez de ne pas vous faire entendre.... et si vous avez des bêtes chez vous vous en serez pour vos frais....,désinsectisation/dératisation
Et de plus la société mandatée pour intervenir sera en droit de faire payer l intégralité de son intervention même si elle n a pu le faire que partiellement. Les blattes ne disparaissent pas par miracle si elle ne sont pas traitées dans tous les logements. Si vous refusez d ouvrir et que d ici quelques semaines elles réapparaissent vos voisins refuseront de repayer le passage d une société et risquent de se retourner contre vous.,désinsectisation/dératisation
La législation juridique et financière évolue en permanence... Pour mieux gérer vos finances et mieux défendre vos droits restez informé avec notre lettre gratuite Recevez notre newsletter Les informations recueillies sont destinées à CCM Benchmark Group pour vous assurer l envoi de votre newsletter. Elles seront également utilisées sous réserve des options souscrites à des fins de ciblage publicitaire. Vous bénéficiez d un droit d accès et de rectification de vos données personnelles ainsi que celui d en demander l effacement dans les limites prévues par la loi. Vous pouvez également à tout moment revoir vos options en matière de ciblage. En savoir plus sur notre politique de confidentialité.,Antenne
Impôt   le nouveau barème Préavis et contrat de travail Prime d activité calcul et montant La prime à la casse Diesel Chômage après démission,Antenne
Guide pratique des Donations Successions Transmission du patrimoine tout ce qu il faut savoir,Antenne
Travail à temps partiel Simulation de la prime d activité Salaire brut en net Le certificat de cession Cesu mode d emploi APL montant et conditions Actualisation Pole Emploi Renouveler sa carte d identité Pajemploi et Urssaf Smic   brut et net,Antenne
Notre lexique juridique Dictionnaire du droit tous les mots clés de A à Z.,Antenne
Passeport demande et renouvellement Paje montant et conditions Certificat de non gage Consulter le cadastre Le Chèque Energie Lettre de démission Le congé parental Attestation d hébergement Le congé maternité Payer ses amendes par internet,Antenne
Tous nos modèles de lettres Location justice banque assurances vacances formalités consommation ...,Antenne
Bonsoir J écris parce que j ai emménager dans un nouvelle appartement samedi et m a prise d antenne tv ne fonctionne pas jai bien regarder mais pourtant le branchement a l air bon Quelqu un aurait une solution svp Merci,Antenne
bonsoir il faudrait savoir votre prise et telle brancher sur une antenne terrestre ou une parabole donner plus détails ensuite on avise,Antenne
si c est en appart regarde chez les voisins de palier. c est une occasion pour faire connaissance.,Antenne
Skylab  sur le toi de l immeuble il n y a que une antenne rateau donc je sais pas ducoup je pense que ces terrestre Pixel je suis déjà partit voir ma voisine du dessus alors apparemment elle sa marche mais l antenne général serait mal orienter,Antenne
as tu refait une recherche de programmes,Antenne
vidéo en coursPiscine XXL au Chili des images aériennes saisissantes      La Popup House une maison passive construite en   jours      Kézako Pourquoi le rideau de douche colle a la peau     Les finalistes Smart Home du concours EDF Pulse      Peur des araignées pourquoi cette phobie Futura     Les finalistes Smart City du concours EDF Pulse       var ULTIMEDIA_mdtk   var ULTIMEDIA_target ultimedia_wrapper var ULTIMEDIA_async false,Antenne
Oui je l ai fait x fois,Antenne
re oui c est une antenne terrestre ou et telle orienté la mettre en direction de votre relais si possible et si vous pouvez le faire prenez une boussole et part rapport a votre antenne intérieur la positionner dans la même direction ensuite faite une nouvelle recherche,Antenne
comme c est un immeuble et que ça marche chez les voisins je déconseille une manipulation de l antenne qui va foutre le souk dans toute la copro bref appel au syndic qui déplacera l antenniste en charge de l installation.,Antenne
Bonjour regarde dans le couloir il y a une colonne technique pour le telephone et le systeme antenne tv donc il y a un repartiteur en principe   directions . Une direction par appartement . Souvent il faut un abonnement specifique et pour bloquer l abonne le service abonnement debranche le cable d antenne au repartiteur obligeant celui ci a contacter le service motif interet financier frais de dp et forfait reabonnement verrifie donc dans la gaine technique si aucun cable n est debranche au besoin rebranche le cable attention c est formellement interdit mais au moins tu pouras verifier si c est cela ton probleme a noter que quelque fois un repartiteur peut desservir   etage en fonction du nombre d apppartement par etage bon courage,Antenne
Bonjour J ai emménagé dans une maison rénovée avec plusieurs appartements depuis le      .Le propriétaire me dit avoir contacter Orange pour avoir l autorisation de tirer les cables fibre tv téléphone etc et que c est en cours.Ca fait   mois que je n ai pas de télé ni internet il n a pas mis de prise adsl aucune prise d ailleurs et ni téléphone deplus il a enlevé l antenne sur le toit.Free est venu ils ne peuvent rien faire sans l autorisation d orange ou soit à mes frais. Le propriétaire m a donné une antenne tnt qui ne fonctionne pas son sans image ... très mauvaise réception. Aucune nouvelles d orange de son coté. Pouvez vous me dire le recours que j ai Est ce normal qu Orange mette autant de temps à réagir Le propriétaire veut me dédommager de seulement   euros sur le loyer.Je suis obligé d aller dans ma famille tous les jours pour faire mon travail sur le net et profiter de la télé. Cordialement.,Antenne
C est a vous d installer tout celà le bailleur n a aucune obligation de proposer un logement avec ce type de prise Déja pas mal qu il vous propose une petite ristourne visiblement il ne doit pas bien connaitre la loi lui aussi,Antenne
C est l opérateur Orange qui paye les frais de raccordementAfin de garantir cette obligation de service public un opérateur a été désigné après appel à candidatures pour assurer la mise en œuvre de la fourniture du service universel sur l ensemble du territoire national. Il n appartient pas à la commune de payer les frais de raccordement au réseau téléphonique à la demande d un administré. Il doit contacter l opérateur afin de mettre en œuvre le raccordement de son habitation. C est la société Orange qui a été désignée en novembre   et pour trois ans afin d assurer ce service universel.,Antenne
BobjourAucun texte n oblige un propriétaire à fournir une antenne mais un propriétaire ne peut pas s opposer à ce qu un locataire en installe une. L installation doit être faite dans les règle de l art c est à dire en respectant les normes et textes Le locataire sera propriétaire de l antenne et pourra l enlever ou la faire enlever lors de son départ.Pour obliger un locataire à se raccorder sur un réseau existant dans l immeuble il faut que les chaines que souhaite avoir le locataire soient disponible. Le droit à l antenne repose ainsi sur la réception chaines nationales en clair et gratuit ce qui suppose qu il ne soit pas nécessaire de payer un abonnement supplémentaire.https www.legifrance.gouv.fr affichTexte.do cidTexte JORFTEXT https www.alliance habitat.com la gestion locative reparations locatives antenne television http www.syndec.fr copropriete et droit a lantenne,Antenne
bonjour a tous je suis du   entre Grenoble Lyon je vous contact pour vous demander de l aide j ai refait ma prise d antenne mural a neuf en la changeant normalement tout est bon dans les branchement du câble d antenne dans le petit boitier gris ou se branche l arrive de l antenne du mur mais lorsque je branche le câble de l antenne qui part de ma prise mural a ma prise antenne TV et que je lance ma recherche de chaîne via ma TV tv connecter Samsung récente il me trouve   chaîne Numérique et   en Analogique . l antenne râteau elle a été installer par un pro rien na bouger en haut environnement propre et dégager sur le toit .les chaines qui me trouve sont rmc découverte tf  série film et les autres je ne sait plus je me demande pourquoi y me trouve ces   chaines et pas le reste de toute les chaines normal de la TNT . Je me demande alors pourquoi celui ci me trouve que   chaines déjà et pourquoi il a TF  série et pas tf  normal   et si dans mon appartement il a une prise central ou toute les autres prise antenne tv sont branché reliée dessus ou pas merci de vos aides .Adri,Antenne
Bonjour et bienvenue sur le forum.de quelle commune es tu exactement combien de prises TV as tu chez toi tu n as jamais rien reçu sur ta TV depuis que ce professionnel a fait l installation c est la première fois que tu essaies les chaines que tu reçois sont celles du réseau R  RMC decouverte TF  series film Numéro   Cherie   L équipe TV.TF  est sur le R  une fréquence que tu ne reçois donc pas.quel genre de cable as tu entre ton TV et la prise murale,Antenne
Bonjour et merci .J ai exactement   prise tv dans le salon et   dans la chambre toutes les prises tv font la même chose j ai tester .  j utilise un câble coaxial entre la prise et la tv .Avant ca marcher mais je ne sait plus pourquoi il est touche et depuis plus rien aaprt  chaines que j ai dit .Et je suis de saint quentin fallavier  .Merci,Antenne
Je comprends que ton soucis vient après que tu ais changé une prise.es tu sûr du branchement que tu as fait pas de court circuit entre l âme et la gaine du câble parfois de petits fils de cuivres peuvent faire court circuit Avant tu avais les   chaines sais tu si tes voisins rencontrent le même problème les autres appartements desservis par la même antenne de toit je viens de rechercher la qualité de réception sur tnttest.org et je vois que Saint Quentin Fallavier est plus ou moins en zone blanche. très mauvaise réception.Il est vraiment intéressant de savoir si tes voisins captent bien la TNT.https www.tnttest.org details.php rf tv details   key  f a ac a a d b ed a a bdTNT TERRESTRE FRANCE .  dBuV sig     LYON MONT PILATRéception trop faible à cet endroit.R   H    . km  . dBuV  . dBuV m France  France  France  France O R   H    . km  . dBuV  . dBuV m BfmTv D  D  Gulli iTélé R   H    . km  . dBuV  . dBuV m  Ter Arte France  M  W  R   H    . km  . dBuV  dBuV m LCP Public Sénat NT  NRJ  TMC TF  R   H    . km  . dBuV  . dBuV m Chérie  HD  Equipe   Numero   RMC Découverte,Antenne
Re. Non c est l antenne rattaché à mon propre logement .Non la couverture et nickel j avait toutes toutes les chaines avant mais c est possible que les branchement soit pas bon je comprend rien et j arrive pas a faire bien meme sur internet ji trouve pas. Merci,Antenne
BonjourPeux tu nous poster une photo du changement de ta prise,Antenne
kiki  a écrit BonjourPeux tu nous poster une photo du changement de ta prise Bonsoir Comme les deux prises salon et chambre ont le même problème je ne pense pas que ça vienne de la prise.Mais si le problème est apparu juste après l intervention du professionnel c est à lui de régler GRATUITEMENT ce problème car il a une OBLIGATION DE RESULTAT et n aurait pas du quitter les lieux sans s assurer que tout fonctionnait normalement.Si je comprends bien ce que veut dire Non c est l antenne rattaché à mon propre logement il s agit d une antenne individuelle et non collective Si oui ne serait ce pas le retrait d une alimentation de préampli ou l oubli de la rebrancher par exemple si elle se trouve dans un boitier de télécoms près du compteur après l intervention qui aurait causé ce problème Vu le niveau faible du signal il doit y avoir un préampli.,Antenne
Re oui c est une antenne individuelle a mon logement .J arrive pas a prendre la photo y dit que c est trop lourd meme sk je descend la résolution de l appareil photo de mon portable .Merci,Antenne
Je ne suis pas sur que ce soit un professionnel qui a changé la prise adr  a écrit coucou bonjour a tous je suis du   entre Grenoble Lyon je vous contact pour vous demander de l aide j ai refait ma prise d antenne mural a neuf en la changeant et le professionnel ne serait intervenu que sur l antenne extérieureadr  a écrit l antenne râteau elle a été installer par un pro rien na bouger en haut environnement propre et dégager sur le toit .marceljack a écrit Comme les deux prises salon et chambre ont le même problème je ne pense pas que ça vienne de la prise.apparemment les autres prises sont reprises sur celle qui a été changée mais peut être ais je mal compris adr  a écrit normalement tout est bon dans les branchement du câble d antenne dans le petit boitier gris ou se branche l arrive de l antenne du mur ... ... dans mon appartement il a une prise central ou toute les autres prise antenne tv sont branché reliée dessus ou pas,Antenne
marceljack a écrit kiki  a écrit BonjourPeux tu nous poster une photo du changement de ta prise Bonsoir Comme les deux prises salon et chambre ont le même problème je ne pense pas que ça vienne de la prise.Mais si le problème est apparu juste après l intervention du professionnel c est à lui de régler GRATUITEMENT ce problème car il a une OBLIGATION DE RESULTAT et n aurait pas du quitter les lieux sans s assurer que tout fonctionnait normalement.Attention les pros ne travaillent pas gratuitement dans cette situation c est le client qui à bidouillé sa prise murale pas le professionnel Intervention Gratuite si le probléme viens de l installation du pro payant si c est le client qui à modifié cette installation garantie Bon là apparemment faudrai essayé avec un autre téléviseur et essayé ce téléviseur sur une autre prise TV et revérifié les prises murales quitte à remettre les anciennes,Antenne
Bonjour Depuis le passage à la HD TNT je ne peux plus recevoir la télé sur mes deux prises d antenne TV ces deux prises d antenne TV sont reliées à l antenne collective pour la réception TV . Avant ça fonctionnait bien mais depuis avril   le signal TV est très fortement dégradé sur mes deux prises je n ai pas bricolé ou touché ces deux prises . J ai une petite antenne râteau d intérieur et sur celle ci aucun problème donc ce n est pas un problème de réception HD . J ai fait part de ce problème de prises TV qui ne marchent pas à mon syndic de propriété d immeuble je suis propriétaire . Je leur ai indiqué que je recevais bien la TV HD avec ma petite antenne d intérieure qui elle a plus de   ans et pas d amplification ... Mon syndic m a dit que de leur coté ils ont regardé et pas de problème puisque mes voisins du même palier reçoivent bien eux la TV sur leurs prises d antenne TV ... Je paye bien les charges de copropriétés n ai je pas le droit de recevoir correctement la TV sur mes deux prises d antenne TV Existe il un texte de loi obligeant le syndic à rétablir la bonne réception TV sur ces deux prises Comment faire c est un peu le pot de terre contre le pot de fer Merci d avance pour vos réponses . Cordialement,Antenne
Bonjour Si vos voisins ont une bonne réception c est que l antenne collective et le câble commun délivrent un signal correct. C est probablement votre raccordement privatif qui est défectueux et il n appartient pas au syndic de veiller à son bon fonctionnement.,Antenne
Bonjour Je rappelle que je reçoit parfaitement la HD sur une petite antenne râteau intérieure qui a plus de   ans sans aucune amplification . Je n ai rien fait et rien changé à mes   prises d antenne TV collective ça marchait bien avant le passage à la HD mon syndic fait des travaux et ajustements de maintenance sur l antenne collective au passage de la HD dernièrement il me semble qu ils en ont faits . Je n ai rien fait sur mes   prises d antenne TV collective. Que j ai un problème de réception subitement sur une de mes prises passe encore mais sur les deux non ça c est un problème de raccordement continuité électrique de ces   prises sur le réseau collectif de câbles qui sont reliés à l antenne collective . Le syndic doit faire constater la bonne continuité électrique de l antenne collective jusqu à mon arrivée de câble juste avant mon appartement qui dessert mes   prises antenne collective TV . Qu en pensez vous Cordialement,Antenne
Bonjour Avez vous fait un essai de brancher votre télé sur la prise de votre voisin de palier et peut être que votre télé n est pas compatible avec les nouvelles normes et il vous faut peut être installer le petit décodeur à   ... voyez cela CSA.fr Le   avril   la TNT est passée à la haute définition HD La réception Télévision Accueil,Antenne
Je rappelle que je peux recevoir sans problème la TNT HD avec une petite antenne râteau intérieur sans amplification ... Message ajouté à  h  Précédent message à  h  Bonjour Le raccordement privatif n est pas dans mon logement et c est le syndic qui sait ou il est . Cdlt,Antenne
avec votre antenne intérieure vous recevez toutes les chaines cette antenne intérieure n a t elle pas le décodeur intégré,Antenne
Je reçoit toutes les chaines HD avec cette antenne râteau sans amplification qui a plus de   ans ... Cette antenne n a pas le décodeur intégré elle n a aucune partie électronique. Le décodeur HD est intégré à ma TV . Je réponds aussi à Nihilscio le raccordement privatif n est pas dans mon logement .,Antenne
Il faut donc rechercher dans les placards techniques en partant du dernier étage si les antennes sont sur le toit dans le cas où les prises intérieures à votre appartement sont intégrées au mur. Si la prise à l intérieur de votre appartement est en apparent il faut suivre le fil. Sinon si vous etes certain que l installation commune est en cause et non votre branchement privatif depuis le boitier de répartition alors faites une LRAR MeD au syndic pour qu il agisse.,Antenne
Bonjour Que veut dire l abréviation LRAR MeD Cdlt,Antenne
Je rappelle que je reçoit parfaitement la HD sur une petite antenne râteau intérieure qui a plus de   ans sans aucune amplification On a bien compris mais cet argument ne sert à rien vu que cette antenne intérieure n utilise pas la partie privative du raccordement jusqu à votre prise murale et ni cette dernière . En fait il ne sert qu à prouver que votre télévision fonctionne correctement. Or entre l antenne et la prise murale il y a un raccordement commun un boitier de répartition des câbles pour la distribution individuelle jusqu aux prises murales. Les questions sont donc de savoir où s arrête la partie commune et où commence la partie privative de ce réseau Est ce commun juste derrière la prise murale est ce le boitier de répartition qui est défectueux mais seulement pour votre sortie puisque les autres copropriétaires n ont pas votre souci est ce le câble qui distribue le signal entre votre sortie du boitier et votre prise murale qui est défectueux y compris la prise murale elle même Notons qu un câble ayant une imperfection quelque part peut être correct pour un type de signal et causer des soucis pour un autre tout était bon avant la TNT HD . PS un petit coup de moteur de recherche et vous trouvez tout de suite ce que veut dire LRAR et qu on peut parier qu en fait vous connaissez l expression tellement elle est banale. Ah pour MeD c est mise en demeure,Antenne
Bonjour Petite explication sur l attitude du syndic. L horreur que vit les syndics c est que bien souvent les copropriétaires locataires assurances...disent pensent et exigent du syndic tout et n importe quoi même et surtout quand le problème est privatif. Donc avant de mandater une entreprise pour procéder à un changement réparation de vos prises tv qui sont à l intérieur de votre logement donc présumées privatives c est à dire avant d engager de l argent qui n est pas le sien mais celui du syndicat des copropriétaires donc de la collectivité   euros rien que pour le déplacement par exemple le syndic prend ses précautions à savoir vérifier si le problème existe chez les voisins ou pas. Si pas....alors il en déduit que le problème est très probablement privatif. Ici le problème peut tout aussi bien être sur le répartiteur donc le raccordement de votre logement à l antenne collective. note le fait que vous puissiez faire fonctionner votre tv via une antenne intérieur qui marchent très très bien maintenant ne veut pas dire que le problème ne vient pas uniquement de vos prises tv car l antenne intérieur ne se branche pas du tout sur ces dites prises . Donc vous pouvez demander au syndic de mandater une entreprise afin de régler votre problème et vous vous engagez à payer la facture ce que d ailleurs le syndic ne manquera pas de vous demander si jamais il été déterminé par l entreprise mandatée par le syndic que le problème provient exclusivement de vos prises. Autre possibilité parlez en aux membres du Conseil Syndical et voir ce qu ils en pensent. ils pourront le cas échéant mettre un coup de pression sur le syndic s ils sont de votre avis . Autre possibilité qui ne vient jamais à l esprit des copropriétaires au grand regret des syndics d ailleurs.... Vous mandatez vous même une entreprise et vous lui demandez de vous rendre des conclusions sur sa facture l origine du problème vous payez la facture bien entendu et ensuite et compte tenu de vos démarches précédentes vis à vis du syndic vous demandez dans le cas où votre entreprise à établit que le problème n était pas privatif de vous rembourser cette facture. Mais de l expérience que j en ai personne n a jamais usé de cette possibilité là....Pourquoi...mystère. .. Bonne soirée,Antenne
Je plussoie Phoenix. Nombre de gens demandent au syndic d envoyer une entreprise sans se préoccuper du coût et ensuite refusent de payer la note si l entreprise dit que le problème est privatif...,Antenne
Je pense comme phoenix  que la problème se situe dans le câblage qui relie vos prises au câble principal qui est dans la gaine. Ces câbles de relais entre la gaine et vs prises sont des parties privatives. Seul le câble de la gaine est partie commune. C est moins probable mais le problème peut aussi venir des prises elles mêmes même si elles fonctionnaient avant le passage à la TNT. Le bon fonctionnement quand vous utilisez votre antenne intérieure ne prouve que   choses votre antenne intérieure fonctionne bien votre téléviseur fonctionne bien votre décodeur TNT intégré à votre téléviseur fonctionne bien. Cessez de contraindre votre syndic à intervenir. Commencez par faire venir un électricien et exigez qu il vous explique avec des mots simples que vous pouvez comprendre ce qui a causé le dysfonctionnement. Cela dit si le dysfonctionnement vient de l antenne collective normalement il refusera de réparer et il vous donnera les explications nécessaires pour que vous puissiez saisir le syndic. Envoyé par phoenix  L horreur que vit les syndics c est que bien souvent les copropriétaires locataires assurances...disent pensent et exigent du syndic tout et n importe quoi même et surtout quand le problème est privatif. C est très vrai.,Antenne
Un dessin vaut mieux qu un long discours . Voici le lien qui vous montrera le schéma de raccordement de l antenne collective à tous les appartements du bâtiment site du CSA csa.fr Etudes et publications Les brochures Guide de la reception collective ensuite téléchargez le fichier pdf du Guide de la réception collective allez à la page   et vous verrez sur le schéma que les raccordements privatifs de chaque logement se trouvent dans les parties communes de l immeuble .,Antenne
Peu importe où ils se trouvent ils sont privatifs et le syndic ne s en occupera pas.,Antenne
Les raccordements privatifs sont plutôt des câbles de distribution du signal vers chaque logement d après le CSA et se situent dans les parties communes donc la partie de ces câbles en dehors des appartements n appartient pas aux propriétaires de ces logements car elle est en dehors . Seule la partie à l intérieur des logements appartient aux propriétaires. La partie du câble et ses équipements dans les parties communes relèvent donc du syndic .,Antenne
et se situent dans les parties communes donc la partie de ces câbles en dehors des appartements n appartient pas aux propriétaires de ces logements car elle est en dehors . Seule la partie à l intérieur des logements appartient aux propriétaires. La partie du câble et ses équipements dans les parties communes relèvent donc du syndic C est inexact. A moins que votre règlement de copropriété dise le contraire tout équipement qui ne dessert que vous est privatif où qu il se trouve même en partie commune. Que ce soit une canalisation ou un fil électrique. En gros à partir du piquage sur le câble commun et jusqu à votre prise c est à vous. Le CSA n a pas vocation à déterminer ce qui est commun ou privatitf dans une copro. C est déterminé par la loi de   votre RC et la jurisprudence.,Antenne
Donc si je suis ce raisonnement une canalisation d eau qui sort de mon appartement et va dans une partie commune et qui un jour est détérioré avec le temps dans la partie commune conduit technique par exemple ce serait à moi de payer les réparations même en pleine partie commune,Antenne
Envoyé par Palatino Donc si je suis ce raisonnement une canalisation d eau qui sort de mon appartement et va dans une partie commune et qui un jour est détérioré avec le temps dans la partie commune conduit technique par exemple ce serait à moi de payer les réparations même en pleine partie commune en effet a moins la aussi que votre RC dise autre chose mais cela figure bien dans le notre pour éviter toute ambiguité rajouté cette année suite a des travaux d adduction d eau dans le cas contraire un équipement à usage privatif même dans les parties communes est considéré comme privatif,Antenne
Je confirme que votre cable individuel même s il part d une partie commune est de type privatif et donc à votre charge Article   Sont privatives les parties des bâtiments et des terrains réservées à l usage exclusif d un copropriétaire déterminé. Les parties privatives sont la propriété exclusive de chaque copropriétaire.,Antenne
La fonction de suggestion automatique permet d affiner rapidement votre recherche en suggérant des correspondances possibles au fur et à mesure de la frappe.,Antenne
La fonction de suggestion automatique permet d affiner rapidement votre recherche en suggérant des correspondances possibles au fur et à mesure de la frappe.,Antenne
Bonjour je viens d emménager à la campagne dans l Yonne pour être précis et je n arrive pas à recevoir la FM correctement surtout france Musique avec mon ampli tuner Cambridge  R. Le comble c est qu avec un poste radio B O vieux de   ans la réception est parfaite J utilise l antenne filaire fournie avec le Cambridge et j ai un souffle et des grésillements terribles quelque soit l endroit où je place l antenne. Pour régler ce problème est il possible d utiliser l antenne TV rateau extérieure pour recevoir également la radio Connaissez vous un modèle d antenne FM extérieure   ohms discrète qui pourrait amplifier le signal si le problème vient d un manque de puissance... Merci,Antenne
en non amplifiée la fanfare de chez Selectronic.,Antenne
Merci. Mais d après ce que j ai vu cette antenne se pose sur le toit. De plus elle est plutôt encombrante. Une antenne intérieure de type Terk ou Cobra pourait faire l affaire,Antenne
elle se pose ou tu veux enfin ou c est le mieux plutôt et elle ne prends pas de place c est un modèle fouet .,Antenne
our régler ce problème est il possible d utiliser l antenne TV rateau extérieure pour recevoir également la radio Connaissez vous un modèle d antenne FM extérieure   ohms discrète qui pourrait amplifier le signal si le problème vient d un manque de puissance... L antenne TV n est pas prévue pour la bande de fréquence de la radio FM mais c est certainement mieux q un bout de fil à l intérieur. L idéal serait d ajouter une antenne bande FM bande II rateau sur le toit. Essaie de positionner ton bout de fil près d une fenêtre. Thierry,Antenne
Le bout de fil est prés de la fenêtre et au premier étage rien à faire... Bon c est vrai aussi que le meuble dans lequel se trouve l ampli tuner sous le plasma est un joyeux empilage de tout ce qui peut généralement perturber une réception radio lecteur CD enregistreur DVD avec disque dur décodeur C enfin comme chez la plupart des utilisateurs j imagine... Je n ai pas trouvé de photo de la Fanfare de Selectronic photo indisponible sur leur site . Vous avec une autre adresse,Antenne
tu as l image sur le coté http www.fanfare.com,Antenne
zenon  a écrit Le bout de fil est prés de la fenêtre et au premier étage rien à faire...Bon c est vrai aussi que le meuble dans lequel se trouve l ampli tuner sous le plasma est un joyeux empilage de tout ce qui peut généralement perturber une réception radio lecteur CD enregistreur DVD avec disque dur décodeur C enfin comme chez la plupart des utilisateurs j imagine...Je n ai pas trouvé de photo de la Fanfare de Selectronic photo indisponible sur leur site . Vous avec une autre adresse Salut à toi http www.fanfare.com fm  g buy.html Pense à éteindre le téléviseur le lecteur de CD le lecteur de DVD y compris le mode veille pour ce dernier en particulier quand ils sont branchés en drive à bien séparer l alimentation des câbles de modulation et ne pas connecter le tuner sur la même prise qu une lampe halogène à variateur. Si tu as un caisson coupe le histoire de voir si ça ne marche pas mieux. Quoi qu il en soit un ancien tuner pourra mieux fonctionner s il recçoit en mono en particulier. Et un nouveau non. Sauf sur telle ou telle antenne. A quelques exceptions près je n ai jamais obtenu de bons résultats avec une antenne fil . Une amplifiée amplifie aussi les parasites. Reste l antenne fouet genre Fanfare ou metz ou Magnum Dynalab seuls les prix varient . Et évidemment l antenne de toit. Il faut beaucoup de temps de recherche pour positionner l antenne y compris le fil . Et vérifier ce que ça donne quand on le lache. Y compris l orienter un fil en T couché à l horizontale dans la direction de l émetteur est parfois la solution . Cdlt,Antenne
L idéal serait d ajouter une antenne bande FM bande II rateau sur le toit.   depuis que j ai fait ça je peux enfin écouter la FM sans souffle ou presque avec un casque et apprécier la technique des preneurs de son de France Musique,Antenne
ça peut être casse gueule quand même,Antenne
Y a des pro pour faire cela bien sur ... Thierry,Antenne
dub a écrit zenon  a écrit Il faut beaucoup de temps de recherche pour positionner l antenne y compris le fil . Et vérifier ce que ça donne quand on le lache. Y compris l orienter un fil en T couché à l horizontale dans la direction de l émetteur est parfois la solution .Cdlt wink   avec Dub Le fil en T disposé à plat avec brins pendants ou tendus contre un mur dans un angle avec brins pointant dans les deux directions peut apporter des améliorations. Si cela est possible pense également à tester différentes positions du tuner dans la pièce ça peut marcher. Mon fil en T est scotché sur la fenêtre ce qui me donne de bons résultats pour la majorité de stations que j écoute le plus mais aussi des résultats moyens voire mauvais pour d autres comme j ai deux entrées antenne j essaie d obtenir le meilleur compromis. J ai testé l antenne Metz Fanfare Magnum et je l ai rendue j obtenais de moins bons résultats qu avec le fil en T fournit avec mon tuner Ce qui n est guère étonnant car lorsque l on lit le mode d emploi de l engin il est recommandé de ne pas fixer l antenne contre un mur car on rend alors l antenne directionnelle et on affaiblit ses performances. Que l on m explique alors comment installer cette antenne dans un intérieur normalement constitué Je joins un lien intéressant http www.kyes.com antenna antennadex.html Pour l antenne sur le toit n oublie pas de l immuniser contre la foudre..,Antenne
Mambosun a écrit Que l on m explique alors comment installer cette antenne dans un intérieur normalement constitué P.S. Par ex. posée horizontalement au dessus d une armoire dans la bonne direction . Cdlt,Antenne
Thierry Wautelet a écrit Y a des pro pour faire cela bien sur ...Thierry tu as une idée du tarif,Antenne
Non pas la moindre. D autant qu en Belgique c est une profession sinistrée comme tout le monde est câblé depuis longtemps. Thierry,Antenne
Déboucher un évier Température frigo Bicarbonate de soude Compteur Linky Chauffage d appoint,Antenne
Box Mobile Box Mobile Assistance Boutiques Mes mails   Espace Client Mon Espace Client Mes Mails Mon Cloud Mon Forum Mon Portail Ma TV VOD Déconnexion,Antenne
DROPBOX MAIL CONTACTS CLOUD,Antenne
La fonction de suggestion automatique permet d affiner rapidement votre recherche en suggérant des correspondances possibles au fur et à mesure de la frappe.,Antenne
La législation juridique et financière évolue en permanence... Pour mieux gérer vos finances et mieux défendre vos droits restez informé avec notre lettre gratuite Recevez notre newsletter Les informations recueillies sont destinées à CCM Benchmark Group pour vous assurer l envoi de votre newsletter. Elles seront également utilisées sous réserve des options souscrites à des fins de ciblage publicitaire. Vous bénéficiez d un droit d accès et de rectification de vos données personnelles ainsi que celui d en demander l effacement dans les limites prévues par la loi. Vous pouvez également à tout moment revoir vos options en matière de ciblage. En savoir plus sur notre politique de confidentialité.,Assainissement
Prime d activité calcul et montant Impôt   le nouveau barème La prime à la casse Diesel Chômage après démission Préavis et contrat de travail,Assainissement
Guide pratique des Donations Successions Transmission du patrimoine tout ce qu il faut savoir,Assainissement
Simulation de la prime d activité Actualisation Pole Emploi Salaire brut en net Smic   brut et net APL montant et conditions Cesu mode d emploi Pajemploi et Urssaf Travail à temps partiel Le certificat de cession Renouveler sa carte d identité,Assainissement
Notre lexique juridique Dictionnaire du droit tous les mots clés de A à Z.,Assainissement
